Created,Method,UriStem,UriQuery,IP,User,URL
2021-03-05 11:39:46,GET,/Content/images/synergytrak-loader-64.gif,-,172.17.100.110,-,https://portal-uk.synergytrak.com/Account/Login?ReturnUrl=%2f
2021-03-05 11:39:56,GET,/Account/Poke,token=1614944395540,172.17.100.110,temwa.allan,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135916
2021-03-05 11:40:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:40:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:40:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 11:40:10,GET,/,-,172.17.100.110,-,-
2021-03-05 11:40:11,GET,/,-,172.17.100.110,-,-
2021-03-05 11:40:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:40:16,GET,/,-,172.17.100.110,-,-
2021-03-05 11:40:18,POST,/Services/Stock/In,-,172.17.100.110,c.dasilvatlc,https://portal-uk.synergytrak.com/Services/Stock/In
2021-03-05 11:40:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:40:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:40:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 11:40:28,POST,/Services/Stock/In,-,172.17.100.110,c.dasilvatlc,https://portal-uk.synergytrak.com/Services/Stock/In
2021-03-05 11:40:37,POST,/Services/Stock/In,-,172.17.100.110,c.dasilvatlc,https://portal-uk.synergytrak.com/Services/Stock/In
2021-03-05 11:40:41,GET,/Account/Poke,token=1614944441327,172.17.100.110,Jacquelyn.Atuzuyo,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135928
2021-03-05 11:40:45,GET,/,-,172.17.100.110,-,-
2021-03-05 11:40:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:40:47,GET,/Services/Station/Scan,returnUrl=~%2FServices%2FTrolley%2FLoad,172.17.100.110,c.dasilvatlc,https://portal-uk.synergytrak.com/Services/Stock/In
2021-03-05 11:40:48,GET,/Services/Trolley/Load,-,172.17.100.110,c.dasilvatlc,https://portal-uk.synergytrak.com/Services/Stock/In
2021-03-05 11:40:51,GET,/Account/Poke,token=1614944451342,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135927
2021-03-05 11:40:55,POST,/Services/Trolley/Load,-,172.17.100.110,c.dasilvatlc,https://portal-uk.synergytrak.com/Services/Trolley/Load
2021-03-05 11:41:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:41:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:41:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 11:41:04,GET,/Account/Poke,token=1614944463893,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135752
2021-03-05 11:41:05,GET,/Account/Poke,token=1614944466432,172.17.100.110,gielyn.aguirre,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135917
2021-03-05 11:41:07,POST,/Account/Login,ReturnUrl=%2F,172.17.100.110,-,https://portal-uk.synergytrak.com/Account/Login?ReturnUrl=%2f
2021-03-05 11:41:07,GET,/,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Account/Login?ReturnUrl=%2f
2021-03-05 11:41:07,GET,/Home,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Account/Login?ReturnUrl=%2f
2021-03-05 11:41:07,GET,/Scripts/Store/store.js,v=1,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Home
2021-03-05 11:41:07,GET,/Scripts/Chart/Chart.js,v=1,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Home
2021-03-05 11:41:07,GET,/Content/chosen/chosen.css,v=8,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Home
2021-03-05 11:41:07,GET,/Scripts/Chosen/chosen.jquery.js,v=1,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Home
2021-03-05 11:41:07,GET,/Content/Images/SynergyTrak/STERIS_White.png,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Home
2021-03-05 11:41:07,GET,/Scripts/Common/FeatureTour.js,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Home
2021-03-05 11:41:07,GET,/Content/images/MarketingFrontPage/sterislogo.png,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Home
2021-03-05 11:41:07,GET,/Content/images/MarketingFrontPage/insightlogo.png,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Home
2021-03-05 11:41:07,GET,/Content/images/right-white-16.png,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Content/Site.css?v=8
2021-03-05 11:41:07,GET,/Content/images/epod-26.png,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Content/Site.css?v=8
2021-03-05 11:41:07,GET,/Content/images/right-arrow-26.png,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Content/Site.css?v=8
2021-03-05 11:41:07,GET,/Content/images/avatar-48.png,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Content/Site.css?v=8
2021-03-05 11:41:07,GET,/Content/images/new-26.png,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Content/Site.css?v=8
2021-03-05 11:41:07,GET,/Content/images/view-26.png,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Content/Site.css?v=8
2021-03-05 11:41:07,GET,/Content/images/reports-26.png,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Content/Site.css?v=8
2021-03-05 11:41:07,GET,/Content/images/help-light-26.png,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Content/Site.css?v=8
2021-03-05 11:41:07,GET,/Content/images/MarketingFrontPage/footer.jpg,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Home
2021-03-05 11:41:07,GET,/Content/images/barcode-26.png,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Content/Site.css?v=8
2021-03-05 11:41:07,GET,/Content/images/feedback-26.png,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Content/Site.css?v=8
2021-03-05 11:41:07,GET,/Content/images/navmenu-26.png,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Content/Site.css?v=8
2021-03-05 11:41:07,GET,/Home/LoadFeatureTour,token=5.19.3&manuallyInvoked=false&_=1614944467161,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Home
2021-03-05 11:41:07,GET,/Content/images/print-26.png,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Content/Site.css?v=8
2021-03-05 11:41:07,GET,/Content/images/synergytrak/STLogo_white.png,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Content/Site-Size-Max.css?v=8
2021-03-05 11:41:07,GET,/Content/images/more-light-26.png,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Content/Site.css?v=8
2021-03-05 11:41:09,GET,/Services/Trolley/SearchInstancesToLoad,searchText=15G8005004&_=1614944455555,172.17.100.110,c.dasilvatlc,https://portal-uk.synergytrak.com/Services/Trolley/Load
2021-03-05 11:41:10,POST,/Services/Trolley/LoadOnto,-,172.17.100.110,c.dasilvatlc,https://portal-uk.synergytrak.com/Services/Trolley/Load
2021-03-05 11:41:11,GET,/,-,172.17.100.110,-,-
2021-03-05 11:41:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:41:12,GET,/Services/Station/Scan,returnUrl=~%2FServices%2FTrolley%2FLoad,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Home
2021-03-05 11:41:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:41:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:41:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 11:41:26,POST,/Services/Station/Scan,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Station/Scan?returnUrl=~%2FServices%2FTrolley%2FLoad
2021-03-05 11:41:26,GET,/Services/Trolley/Load,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Station/Scan?returnUrl=~%2FServices%2FTrolley%2FLoad
2021-03-05 11:41:44,GET,/,-,172.17.100.110,-,-
2021-03-05 11:41:45,GET,/,-,172.17.100.110,-,-
2021-03-05 11:41:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:41:59,POST,/Services/Trolley/Load,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/Load
2021-03-05 11:42:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:42:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:42:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 11:42:11,GET,/,-,172.17.100.110,-,-
2021-03-05 11:42:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:42:18,GET,/Services/Trolley/SearchInstancesToLoad,searchText=18201005678&_=1614944520434,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/Load
2021-03-05 11:42:21,POST,/Services/Trolley/LoadOnto,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/Load
2021-03-05 11:42:26,GET,/,-,172.17.100.154,-,-
2021-03-05 11:42:26,GET,/,-,172.17.100.154,-,-
2021-03-05 11:42:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 11:42:45,GET,/,-,172.17.100.110,-,-
2021-03-05 11:42:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:42:57,GET,/Services/SurgicalProcedure/Create,-,172.17.100.110,gielyn.aguirre,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135917
2021-03-05 11:43:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:43:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:43:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 11:43:03,POST,/Services/SurgicalProcedure/Create,-,172.17.100.110,gielyn.aguirre,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 11:43:03,GET,/Services/SurgicalProcedure/Edit/135929,-,172.17.100.110,gielyn.aguirre,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 11:43:06,GET,/Services/Trolley/SearchInstancesToLoad,searchText=U00035TR0539821003&_=1614944541856,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/LoadOnto
2021-03-05 11:43:07,POST,/Services/Trolley/LoadOnto,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/LoadOnto
2021-03-05 11:43:10,GET,/,-,172.17.100.110,-,-
2021-03-05 11:43:11,GET,/,-,172.17.100.110,-,-
2021-03-05 11:43:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:43:12,GET,/Services/SurgicalProcedure/GetScanResult,scanString=169&_=1614944584704,172.17.100.110,gielyn.aguirre,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135929
2021-03-05 11:43:12,POST,/Services/SurgicalProcedure/UpdateTurnarounds,-,172.17.100.110,gielyn.aguirre,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135929
2021-03-05 11:43:15,GET,/Services/Trolley/SearchInstancesToLoad,searchText=CQ062169001&_=1614944588006,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/LoadOnto
2021-03-05 11:43:17,POST,/Services/Trolley/LoadOnto,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/LoadOnto
2021-03-05 11:43:23,GET,/Services/Trolley/SearchInstancesToLoad,searchText=18201002249&_=1614944598215,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/LoadOnto
2021-03-05 11:43:24,POST,/Services/Trolley/LoadOnto,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/LoadOnto
2021-03-05 11:43:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:43:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:43:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 11:43:26,GET,/Services/SurgicalProcedure/GetScanResult,scanString=168&_=1614944584705,172.17.100.110,gielyn.aguirre,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135929
2021-03-05 11:43:26,POST,/Services/SurgicalProcedure/UpdateTurnarounds,-,172.17.100.110,gielyn.aguirre,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135929
2021-03-05 11:43:29,POST,/Services/SurgicalProcedure/UpdateTurnarounds,-,172.17.100.110,gielyn.aguirre,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135929
2021-03-05 11:43:31,GET,/Services/Trolley/SearchInstancesToLoad,searchText=18201002216&_=1614944605166,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/LoadOnto
2021-03-05 11:43:33,POST,/Services/Trolley/LoadOnto,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/LoadOnto
2021-03-05 11:43:45,GET,/,-,172.17.100.110,-,-
2021-03-05 11:43:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:43:47,GET,/Services/Trolley/SearchInstancesToLoad,searchText=18201005763&_=1614944614344,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/LoadOnto
2021-03-05 11:43:49,POST,/Services/Trolley/LoadOnto,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/LoadOnto
2021-03-05 11:43:54,GET,/Services/Trolley/SearchInstancesToLoad,searchText=18201001770&_=1614944630325,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/LoadOnto
2021-03-05 11:43:56,POST,/Services/Trolley/LoadOnto,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/LoadOnto
2021-03-05 11:44:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:44:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:44:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 11:44:01,GET,/Services/Trolley/SearchInstancesToLoad,searchText=18201000527&_=1614944636565,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/LoadOnto
2021-03-05 11:44:04,POST,/Services/Trolley/LoadOnto,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/LoadOnto
2021-03-05 11:44:08,GET,/Services/Trolley/SearchInstancesToLoad,searchText=18201000610&_=1614944644230,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/LoadOnto
2021-03-05 11:44:10,POST,/Services/Trolley/LoadOnto,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/LoadOnto
2021-03-05 11:44:11,GET,/,-,172.17.100.110,-,-
2021-03-05 11:44:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:44:14,GET,/Services/Trolley/SearchInstancesToLoad,searchText=18201005852&_=1614944651078,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/LoadOnto
2021-03-05 11:44:17,POST,/Services/Trolley/LoadOnto,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/LoadOnto
2021-03-05 11:44:19,GET,/,-,172.17.100.110,-,-
2021-03-05 11:44:20,GET,/,-,172.17.100.110,-,-
2021-03-05 11:44:20,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:44:20,GET,/,-,172.17.100.110,-,-
2021-03-05 11:44:20,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:44:20,GET,/,-,172.17.100.110,-,-
2021-03-05 11:44:20,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:44:21,GET,/,-,172.17.100.110,-,-
2021-03-05 11:44:21,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:44:23,GET,/Services/Trolley/SearchInstancesToLoad,searchText=18201003799&_=1614944658153,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/LoadOnto
2021-03-05 11:44:24,POST,/Services/Trolley/LoadOnto,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Services/Trolley/LoadOnto
2021-03-05 11:44:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:44:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:44:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 11:44:45,GET,/,-,172.17.100.110,-,-
2021-03-05 11:44:45,GET,/,-,172.17.100.110,-,-
2021-03-05 11:44:46,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:44:55,GET,/Account/Poke,token=1614944695546,172.17.100.110,temwa.allan,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135916
2021-03-05 11:45:01,GET,/,-,172.17.0.197,-,-
2021-03-05 11:45:01,GET,/,-,172.17.0.197,-,-
2021-03-05 11:45:01,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 11:45:11,GET,/,-,172.17.100.110,-,-
2021-03-05 11:45:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:45:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:45:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:45:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 11:45:41,GET,/Account/Poke,token=1614944741334,172.17.100.110,Jacquelyn.Atuzuyo,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135928
2021-03-05 11:45:44,GET,/,-,172.17.100.110,-,-
2021-03-05 11:45:44,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:45:52,GET,/Account/Poke,token=1614944751346,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135927
2021-03-05 11:46:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:46:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:46:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 11:46:04,GET,/Account/Poke,token=1614944763901,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135752
2021-03-05 11:46:10,GET,/,-,172.17.100.110,-,-
2021-03-05 11:46:12,GET,/,-,172.17.100.110,-,-
2021-03-05 11:46:12,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:46:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:46:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:46:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 11:46:45,GET,/,-,172.17.100.110,-,-
2021-03-05 11:46:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:47:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:47:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:47:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 11:47:11,GET,/,-,172.17.100.110,-,-
2021-03-05 11:47:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:47:26,GET,/,-,172.17.100.154,-,-
2021-03-05 11:47:26,GET,/,-,172.17.100.154,-,-
2021-03-05 11:47:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 11:47:44,GET,/,-,172.17.100.110,-,-
2021-03-05 11:47:44,GET,/,-,172.17.100.110,-,-
2021-03-05 11:47:44,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:48:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:48:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:48:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 11:48:05,GET,/Account/Poke,token=1614944885059,172.17.100.110,gielyn.aguirre,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135929
2021-03-05 11:48:10,GET,/,-,172.17.100.110,-,-
2021-03-05 11:48:10,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:48:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:48:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:48:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 11:48:45,GET,/,-,172.17.100.110,-,-
2021-03-05 11:48:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:49:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:49:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:49:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 11:49:11,GET,/,-,172.17.100.110,-,-
2021-03-05 11:49:11,GET,/,-,172.17.100.110,-,-
2021-03-05 11:49:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:49:20,GET,/Services/SurgicalProcedure/Create,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135927
2021-03-05 11:49:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:49:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:49:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 11:49:45,GET,/,-,172.17.100.110,-,-
2021-03-05 11:49:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:49:48,POST,/Services/SurgicalProcedure/Create,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 11:49:49,GET,/Services/SurgicalProcedure/Edit/135930,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Create
2021-03-05 11:49:55,GET,/Account/Poke,token=1614944995534,172.17.100.110,temwa.allan,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135916
2021-03-05 11:50:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:50:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:50:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 11:50:01,GET,/Services/SurgicalProcedure/GetScanResult,scanString=165&_=1614944990432,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135930
2021-03-05 11:50:01,POST,/Services/SurgicalProcedure/UpdateTurnarounds,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135930
2021-03-05 11:50:05,POST,/Services/SurgicalProcedure/UpdateTurnarounds,-,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135930
2021-03-05 11:50:11,GET,/,-,172.17.100.110,-,-
2021-03-05 11:50:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:50:15,GET,/,-,172.17.100.110,-,-
2021-03-05 11:50:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:50:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:50:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 11:50:40,GET,/Account/Poke,token=1614945041328,172.17.100.110,Jacquelyn.Atuzuyo,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135928
2021-03-05 11:50:44,GET,/,-,172.17.100.110,-,-
2021-03-05 11:50:45,GET,/,-,172.17.100.110,-,-
2021-03-05 11:50:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:51:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:51:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:51:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 11:51:04,GET,/Account/Poke,token=1614945063906,172.17.100.110,reda.gedeikiene,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135752
2021-03-05 11:51:11,GET,/,-,172.17.100.110,-,-
2021-03-05 11:51:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:51:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:51:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:51:25,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 11:51:45,GET,/,-,172.17.100.110,-,-
2021-03-05 11:51:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:51:57,POST,/Account/Login,ReturnUrl=%2F,172.17.100.110,-,https://portal-uk.synergytrak.com/Account/Login?ReturnUrl=%2f
2021-03-05 11:52:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:52:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:52:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 11:52:11,GET,/,-,172.17.100.110,-,-
2021-03-05 11:52:11,GET,/,-,172.17.100.110,-,-
2021-03-05 11:52:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:52:12,POST,/Account/Login,-,172.17.100.110,-,https://portal-uk.synergytrak.com/Account/Login?ReturnUrl=%2F
2021-03-05 11:52:26,GET,/,-,172.17.100.154,-,-
2021-03-05 11:52:26,GET,/,-,172.17.100.154,-,-
2021-03-05 11:52:26,GET,/Account/Login,ReturnUrl=%2f,172.17.100.154,-,-
2021-03-05 11:52:27,POST,/Account/Login,-,172.17.100.110,-,https://portal-uk.synergytrak.com/Account/Login
2021-03-05 11:52:27,GET,/,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Account/Login
2021-03-05 11:52:27,GET,/Home,-,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Account/Login
2021-03-05 11:52:27,GET,/Home/LoadFeatureTour,token=5.19.3&manuallyInvoked=false&_=1614945148061,172.17.100.110,Gill.Newton,https://portal-uk.synergytrak.com/Home
2021-03-05 11:52:45,GET,/,-,172.17.100.110,-,-
2021-03-05 11:52:45,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:53:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:53:00,GET,/,-,172.17.0.197,-,-
2021-03-05 11:53:00,GET,/Account/Login,ReturnUrl=%2f,172.17.0.197,-,-
2021-03-05 11:53:05,GET,/Account/Poke,token=1614945185053,172.17.100.110,gielyn.aguirre,https://portal-uk.synergytrak.com/Services/SurgicalProcedure/Edit/135929
2021-03-05 11:53:11,GET,/,-,172.17.100.110,-,-
2021-03-05 11:53:11,GET,/Account/Login,ReturnUrl=%2f,172.17.100.110,-,-
2021-03-05 11:53:25,GET,/,-,172.17.100.154,-,-
2021-03-05 11:53:25,GET,/,-,172.17.100.154,-,-
